"23973","null","null","null","-0.23128204","-0.3972798","-0.6184065"
"23975","null","null","null","-0.27159795","-0.7448519","-0.71614206"
"23975","-0.39153606","0.40022564","6.62787","null","null","null"
"23977","null","null","null","-0.35833827","-1.0961654","-0.81815356"
"23980","null","null","null","-0.42492062","-1.3814311","-0.8987854"
"23980","1.1615982","1.959312","0.30736387","null","null","null"
"23982","null","null","null","-0.44630027","-1.6447062","-0.96536773"
"23985","null","null","null","-0.46157146","-1.8133001","-1.0087379"
"23985","1.4691083","1.6897659","-3.132842","null","null","null"
"23987","null","null","null","-0.4670691","-1.869498","-1.0350044"
"23990","null","null","null","-0.4621823","-1.8951536","-1.0472213"
"23990","0.83493245","0.8640299","-1.0807518","null","null","null"
"23992","null","null","null","-0.463404","-1.8835475","-1.0539405"
"23994","null","null","null","-0.46096063","-1.7998614","-1.0514972"
"23994","0.37093747","0.153759","0.68427706","null","null","null"
"23997","null","null","null","-0.43713757","-1.7033476","-1.0453887"
"23999","null","null","null","-0.46523654","-1.5695721","-1.0496646"
"23999","0.18925834","-0.21151924","1.1726103","null","null","null"
"24002","null","null","null","-0.5220453","-1.4504569","-1.0637141"
"24005","null","null","null","-0.56358296","-1.2983558","-1.0582166"
"24005","0.44735408","-0.49106884","0.647378","null","null","null"
"24007","null","null","null","-0.6087856","-1.1511416","-1.0514972"
"24009","0.45561302","-0.7889509","-0.06903291","null","null","null"
"24010","null","null","null","-0.663151","-1.0002624","-1.0539405"
"24012","null","null","null","-0.67292464","-0.796163","-1.0496646"
"24014","null","null","null","-0.6900283","-0.61779565","-1.0478321"
"24014","0.19100702","-1.0906115","0.48651737","null","null","null"
"24016","null","null","null","-0.7254575","-0.48218757","-1.0466105"
"24019","null","null","null","-0.7517239","-0.37651098","-1.0472213"
"24019","0.18014371","-1.2969179","1.768235","null","null","null"
"24022","null","null","null","-0.76149744","-0.32947573","-1.0411128"
"24024","null","null","null","-0.7596649","-0.2952683","-1.0301175"
"24024","0.2231245","-1.3515549","0.97561973","null","null","null"
"24027","null","null","null","-0.72790086","-0.27266693","-1.0075161"
"24029","-0.1232487","-1.2769127","1.306959","null","null","null"
"24029","null","null","null","-0.7144622","-0.2824405","-0.98980165"
"24031","null","null","null","-0.67597884","-0.30259845","-0.9739196"
"24034","null","null","null","-0.6466582","-0.32703236","-0.9507074"
"24034","-0.44083667","-0.9378853","1.5217371","null","null","null"
"24037","null","null","null","-0.6106182","-0.3752893","-0.9293277"
"24039","null","null","null","-0.5849626","-0.3972798","-0.8981745"
"24039","-0.6595719","-0.8092756","1.9322442","null","null","null"
"24041","null","null","null","-0.5342623","-0.45469943","-0.852361"
"24044","null","null","null","-0.5104392","-0.5212818","-0.7967739"
"24045","-1.06317","-0.7983246","2.3023732","null","null","null"
"24046","null","null","null","-0.47195587","-0.5744255","-0.7424085"
"24048","-1.7951294","-0.63683605","2.3451278","null","null","null"
"24049","null","null","null","-0.40598437","-0.6629983","-0.6959841"
"24051","null","null","null","-0.34673217","-0.7051468","-0.66422004"
"24054","-1.9794228","-0.62508106","2.576912","null","null","null"
"24054","null","null","null","-0.29847524","-0.7595122","-0.64100784"
"24056","null","null","null","-0.23616882","-0.85663694","-0.6232933"
"24059","-1.8962206","-0.1844225","2.6456041","null","null","null"
"24059","null","null","null","-0.18730104","-0.96788746","-0.60496783"
"24061","null","null","null","-0.12071869","-1.0613471","-0.57931226"
"24064","null","null","null","-0.07673769","-1.1670237","-0.5487699"
"24064","-2.1763992","0.41216087","2.1545713","null","null","null"
"24066","null","null","null","0.0069483877","-1.2610942","-0.5231143"
"24069","null","null","null","0.065589726","-1.2861389","-0.4944045"
"24069","-2.7442348","0.54778385","2.3513246","null","null","null"
"24072","null","null","null","0.10109522","-1.265981","-0.4620296"
"24074","null","null","null","0.1291942","-1.1719105","-0.43331978"
"24074","-2.8520994","0.52520084","2.6334133","null","null","null"
"24076","null","null","null","0.16584504","-1.057682","-0.41194013"
"24078","null","null","null","0.18600298","-0.9018396","-0.40216658"
"24078","-2.2517176","0.5667038","2.6175363","null","null","null"
"24081","null","null","null","0.17378604","-0.74607354","-0.40460995"
"24083","-1.256101","0.68816185","2.2170868","null","null","null"
"24084","null","null","null","0.1615691","-0.5951943","-0.41377267"
"24086","null","null","null","0.15851486","-0.39666894","-0.43148723"
"24088","null","null","null","0.15057385","-0.22929679","-0.4595862"
"24088","-0.37577963","0.80307484","1.6296242","null","null","null"
"24091","null","null","null","0.14507623","-0.07536328","-0.48951772"
"24095","0.15066004","0.72710896","1.4320638","null","null","null"
"24095","null","null","null","0.12736166","0.1078909","-0.5182275"
"24096","null","null","null","0.10720369","0.25877017","-0.544494"
"24098","0.238137","0.8430023","1.4622611","null","null","null"
"24098","null","null","null","0.09987353","0.34917557","-0.568317"
"24100","null","null","null","0.09681929","0.4169796","-0.5848099"
"24104","null","null","null","0.08521319","0.4621823","-0.59824854"
"24104","-0.005753398","0.9188366","1.0865382","null","null","null"
"24106","null","null","null","0.092543356","0.50799584","-0.6116872"
"24108","null","null","null","0.10964708","0.5220453","-0.6239041"
"24108","-0.11473155","1.0098572","1.0508273","null","null","null"
"24111","null","null","null","0.10292777","0.48417282","-0.6300126"
"24113","null","null","null","0.12430742","0.42675316","-0.64467293"
"24114","-0.13798428","1.239253","1.017407","null","null","null"
"24116","null","null","null","0.13652436","0.4145362","-0.66849595"
"24118","null","null","null","0.14813046","0.34734303","-0.6898756"
"24118","-0.19973993","1.417841","0.9222931","null","null","null"
"24120","null","null","null","0.15057385","0.24288814","-0.69964916"
"24123","null","null","null","0.14324369","0.14637427","-0.7051468"
"24123","-0.16924953","1.5265598","0.8179569","null","null","null"
"24125","null","null","null","0.13469182","0.04680617","-0.7143095"
"24128","-0.51168656","1.6012692","0.494776","null","null","null"
"24128","null","null","null","0.13408098","-0.013667707","-0.7326349"
"24130","null","null","null","0.1511847","-0.07963921","-0.7436302"
"24133","-0.4462186","1.2309628","1.1452228","null","null","null"
"24133","null","null","null","0.17134266","-0.16393614","-0.74973863"
"24135","null","null","null","0.17684028","-0.20669544","-0.75096035"
"24138","null","null","null","0.17684028","-0.23418356","-0.7411868"
"24139","-0.6061547","0.764246","1.4555563","null","null","null"
"24140","null","null","null","0.1719535","-0.26533678","-0.72652644"
"24143","null","null","null","0.20188501","-0.3032093","-0.71492034"
"24143","-0.8683052","0.40470028","1.5516888","null","null","null"
"24145","null","null","null","0.2275406","-0.33069745","-0.6978166"
"24148","null","null","null","0.25319618","-0.31542626","-0.67643696"
"24148","-1.0553956","0.2087307","1.963644","null","null","null"
"24150","null","null","null","0.32283276","-0.3068744","-0.66055495"
"24153","null","null","null","0.34543413","-0.28182966","-0.6391753"
"24153","-1.1462216","0.31390762","2.090703","null","null","null"
"24155","null","null","null","0.36803547","-0.29343575","-0.620239"
"24157","-1.2828716","0.62400436","1.8839533","null","null","null"
"24158","null","null","null","0.41690326","-0.33558422","-0.6031353"
"24160","null","null","null","0.44439137","-0.3068744","-0.58175564"
"24163","null","null","null","0.46699274","-0.3056527","-0.56770617"
"24163","-1.3471401","0.9618416","1.309829","null","null","null"
"24165","null","null","null","0.48898324","-0.2952683","-0.55182415"
"24167","-1.274919","1.1992807","0.9291229","null","null","null"
"24167","null","null","null","0.51463884","-0.30626354","-0.53899634"
"24170","null","null","null","0.5311317","-0.32581067","-0.5298336"
"24173","null","null","null","0.53785104","-0.30015507","-0.5176167"
"24173","-1.1754199","1.2131491","0.5379795","null","null","null"
"24175","null","null","null","0.5702259","-0.32092386","-0.50784314"
"24177","null","null","null","0.5702259","-0.2989334","-0.49562618"
"24178","-1.1300623","0.9941759","0.3668366","null","null","null"
"24179","null","null","null","0.56961507","-0.32397813","-0.48951772"
"24182","-1.1495731","0.72297955","0.6012283","null","null","null"
"24182","null","null","null","0.5824429","-0.34291437","-0.47791162"
"24185","null","null","null","0.60015744","-0.35696387","-0.46386215"
"24187","null","null","null","0.5891622","-0.3600181","-0.4479801"
"24187","-1.1114821","0.48946476","0.44142222","null","null","null"
"24189","null","null","null","0.60076827","-0.40399912","-0.43515232"
"24192","null","null","null","0.6135961","-0.44064993","-0.42110282"
"24192","-1.1902127","0.2612772","0.44217515","null","null","null"
"24194","null","null","null","0.6282564","-0.5047889","-0.41255096"
"24197","-1.1442665","0.33134842","0.27161676","null","null","null"
"24197","null","null","null","0.6465818","-0.52861196","-0.39972317"
"24200","null","null","null","0.6612422","-0.5377747","-0.39178216"
"24202","-1.0605166","0.522357","0.52518743","null","null","null"
"24202","null","null","null","0.69850385","-0.5371638","-0.38811707"
"24205","null","null","null","0.7162184","-0.560376","-0.384452"
"24207","-0.922621","0.736043","0.59361255","null","null","null"
"24207","null","null","null","0.74126315","-0.57503635","-0.37895438"
"24209","null","null","null","0.7534801","-0.57503635","-0.37590012"
"24212","-0.828756","0.6399393","0.18937838","null","null","null"
"24212","null","null","null","0.76814044","-0.5451048","-0.36673743"
"24214","null","null","null","0.7559235","-0.5176167","-0.3496337"
"24217","-0.77342963","0.1794815","-0.093954384","null","null","null"
"24217","null","null","null","0.75775605","-0.50051296","-0.33558422"
"24219","null","null","null","0.75653434","-0.46630552","-0.31664795"
"24222","null","null","null","0.74492824","-0.43942824","-0.29710084"
"24222","-0.7873502","-0.34591103","-0.093893945","null","null","null"
"24224","null","null","null","0.73332214","-0.41743773","-0.2848839"
"24227","null","null","null","0.7223269","-0.40338826","-0.26900187"
"24227","-0.68413246","-0.6158743","0.18891692","null","null","null"
"24229","null","null","null","0.7174401","-0.42415705","-0.25617406"
"24231","null","null","null","0.7113316","-0.41865945","-0.24640052"
"24232","-0.5224751","-0.54105854","0.31792673","null","null","null"
"24234","null","null","null","0.7211052","-0.45653197","-0.23479441"
"24236","null","null","null","0.7119425","-0.47730076","-0.22868595"
"24236","-0.4389068","-0.401659","0.15309727","null","null","null"
"24239","null","null","null","0.7149967","-0.4864635","-0.22135578"
"24241","null","null","null","0.72049433","-0.4852418","-0.20303036"
"24241","-0.45973408","-0.3603506","0.2720054","null","null","null"
"24244","null","null","null","0.76569706","-0.5108974","-0.19020256"
"24246","null","null","null","0.7913526","-0.544494","-0.17432053"
"24246","-0.70383084","-0.51232624","0.70045686","null","null","null"
"24249","null","null","null","0.7913526","-0.5396072","-0.15110834"
"24251","null","null","null","0.8029587","-0.5536567","-0.13156123"
"24251","-0.7245549","-0.56925774","0.75353163","null","null","null"
"24253","null","null","null","0.8805363","-0.54815906","-0.11751174"
"24256","null","null","null","0.90558106","-0.52494687","-0.1040731"
"24256","-0.7953627","-0.88024807","1.0338793","null","null","null"
"24259","null","null","null","0.93368006","-0.5102865","-0.09185616"
"24261","null","null","null","0.93917763","-0.47058147","-0.07719582"
"24262","-0.61761594","-1.0865746","1.1845968","null","null","null"
"24264","null","null","null","0.98315865","-0.45469943","-0.060702946"
"24266","null","null","null","1.0405782","-0.42782214","-0.042377528"
"24266","-0.48780775","-1.291049","0.5634662","null","null","null"
"24268","null","null","null","1.0491302","-0.36429402","-0.016111096"
"24271","null","null","null","1.0375241","-0.30870694","0.0028251687"
"24271","-0.52739406","-1.6264019","1.0307707","null","null","null"
"24273","null","null","null","1.0277505","-0.26106083","0.018707197"
"24276","null","null","null","1.0246962","-0.2140256","0.027869906"
"24276","-0.3291204","-1.3742514","-0.43132168","null","null","null"
"24278","null","null","null","0.97949356","-0.18592663","0.03581092"
"24281","null","null","null","0.945897","-0.19203511","0.037032615"
"24281","-0.048141956","-1.1309881","-1.3368435","null","null","null"
"24283","null","null","null","0.9196305","-0.16454698","0.033367533"
"24286","null","null","null","0.8524374","-0.14561072","0.032145835"
"24286","0.18558669","-0.6397314","-2.0515678","null","null","null"
"24289","null","null","null","0.813954","-0.15660596","0.020539738"
"24292","null","null","null","0.8060129","-0.12911785","0.0052685575"
"24292","0.40011406","-0.30263805","-2.6460145","null","null","null"
"24294","null","null","null","0.81212145","-0.042988375","0.003436016"
"24297","null","null","null","0.837777","0.09750649","0.01137703"
"24297","0.5803518","-0.5962","-1.5841665","null","null","null"
"24299","null","null","null","0.84693974","0.14576343","0.016263809"
"24301","null","null","null","0.8414421","0.18791188","0.01809635"
"24302","0.306324","-1.6378279","1.5983467","null","null","null"
"24303","null","null","null","0.81578654","0.21723256","0.021150587"
"24306","null","null","null","0.8292252","0.22517358","0.022372281"
"24307","0.42974854","-1.6537161","0.31304744","null","null","null"
"24309","null","null","null","0.829836","0.27404135","0.033367533"
"24316","null","null","null","0.81517565","0.31130302","0.049860407"
"24316","0.45947742","-1.7089815","-0.33543354","null","null","null"
"24316","null","null","null","0.77974653","0.2502183","0.05971032"
"24317","null","null","null","0.7437065","0.13843326","0.060321167"
"24317","-0.011972427","-1.5896225","-0.7519953","null","null","null"
"24319","null","null","null","0.7156076","0.07673769","0.068873025"
"24322","null","null","null","0.6875086","0.032756682","0.07375981"
"24322","0.041465282","-0.9240856","-3.9217505","null","null","null"
"24323","null","null","null","0.6893411","0.008933641","0.065818794"
"24326","null","null","null","0.6807893","-0.008780929","0.050471254"
"24326","-0.0109529495","-0.53341675","-2.7451074","null","null","null"
"24328","null","null","null","0.6514686","-0.05276193","0.035200074"
"24331","null","null","null","0.6514686","-0.080860905","0.027869906"
"24331","0.26783538","-0.3205881","-1.9023421","null","null","null"
"24333","null","null","null","0.63802993","-0.10834903","0.02725906"
"24336","null","null","null","0.63192147","-0.15660596","0.030313294"
"24336","0.18150711","-0.43811893","-1.6162442","null","null","null"
"24338","null","null","null","0.6294781","-0.17920731","0.039476003"
"24341","null","null","null","0.633754","-0.20119782","0.046195325"
"24341","-0.122853994","-0.59368134","-1.3272884","null","null","null"
"24343","null","null","null","0.62886727","-0.22196662","0.050471254"
"24345","null","null","null","0.6374191","-0.22318831","0.056656085"
"24346","-0.2709365","-0.831501","-1.108947","null","null","null"
"24348","null","null","null","0.64352757","-0.22135578","0.062764555"
"24351","null","null","null","0.645971","-0.23540527","0.07681404"
"24352","-0.31648207","-1.1992378","-0.52192956","null","null","null"
"24354","null","null","null","0.6575771","-0.26716933","0.094528615"
"24356","null","null","null","0.669794","-0.30626354","0.1085781"
"24356","-0.4657377","-1.3259392","-0.10924411","null","null","null"
"24358","null","null","null","0.6526903","-0.3679591","0.118962504"
"24361","-0.5145942","-1.1892872","-0.51062983","null","null","null"
"24361","null","null","null","0.653912","-0.43942824","0.12995775"
"24364","null","null","null","0.63619745","-0.5066214","0.14034216"
"24366","-0.3677143","-1.043086","-1.4121788","null","null","null"
"24366","null","null","null","0.62764555","-0.59824854","0.14828317"
"24370","null","null","null","0.6227588","-0.6959841","0.14950487"
"24372","null","null","null","0.61176354","-0.7711183","0.14950487"
"24372","-0.2735579","-0.60295963","-1.6977572","null","null","null"
"24374","null","null","null","0.61176354","-0.8541935","0.15072656"
"24379","null","null","null","0.5793886","-0.9306258","0.1446181"
"24379","-0.14152789","-0.25909042","-1.5438269","null","null","null"
"24379","null","null","null","0.5207473","-1.0002624","0.11835165"
"24380","0.04021287","0.4914608","-1.6802859","null","null","null"
"24380","null","null","null","0.4694361","-1.0692881","0.06826218"
"24383","null","null","null","0.48776153","-1.0882244","0.022983128"
"24385","1.0968187","2.717887","-3.561204","null","null","null"
"24385","null","null","null","0.5280775","-1.033859","0.01137703"
"24388","null","null","null","0.653912","-0.9012288","0.017485503"
"24391","null","null","null","0.7394306","-0.71186614","0.052303795"
"24392","null","null","null","0.78402245","-0.54693735","0.09941539"
"24392","0.47933698","0.2681017","1.1085277","null","null","null"
"24396","null","null","null","0.80845636","-0.43515232","0.13606623"
"24396","-0.49192643","-1.6638107","6.867678","null","null","null"
"24397","null","null","null","0.8127323","-0.38872793","0.1641652"
"24400","-0.52587605","-1.122921","3.775478","null","null","null"
"24400","null","null","null","0.80051535","-0.35513133","0.17027368"
"24402","null","null","null","0.81089973","-0.384452","0.15011571"
"24405","0.15600109","0.16755867","0.19009078","null","null","null"
"24407","null","null","null","0.8487723","-0.39972317","0.122627586"
"24408","null","null","null","0.8194516","-0.34535778","0.10185878"
"24409","null","null","null","0.8023479","-0.2928249","0.09208523"
"24409","0.8746824","0.2698822","-0.52858263","null","null","null"
"24412","null","null","null","0.8634326","-0.26350424","0.09208523"
"24415","null","null","null","0.909857","-0.18959172","0.116519116"
"24415","0.90548253","0.4782772","0.030673683","null","null","null"
"24417","null","null","null","0.97643936","-0.10040802","0.13484453"
"24420","null","null","null","0.99904066","-0.0026724567","0.1317903"
"24420","0.20862913","0.32169533","2.6018417","null","null","null"
"24424","null","null","null","1.049741","0.023593975","0.10613471"
"24425","null","null","null","1.0662339","0.09078717","0.07559235"
"24425","0.43266368","0.70242214","3.008503","null","null","null"
"24426","null","null","null","1.0906677","0.10056073","0.04924956"
"24429","null","null","null","1.0711206","0.13171394","0.04497363"
"24429","0.83625746","0.25929928","2.388371","null","null","null"
"24432","null","null","null","1.1248752","0.14332004","0.050471254"
"24434","0.3161621","0.107014656","1.389827","null","null","null"
"24434","null","null","null","1.1236535","0.18852274","0.078035735"
"24437","null","null","null","1.1517525","0.15492614","0.103080474"
"24439","-0.37538934","0.20006657","1.6774164","null","null","null"
"24439","null","null","null","1.217724","0.163478","0.12873606"
"24442","null","null","null","1.245823","0.13782242","0.14950487"
"24444","null","null","null","1.2708677","0.10911259","0.15072656"
"24444","-0.77881","0.19472885","1.8551893","null","null","null"
"24446","null","null","null","1.2855281","0.06757498","0.133012"
"24449","null","null","null","1.2751436","0.04008685","0.12446013"
"24449","-0.5325737","0.10977936","1.5267999","null","null","null"
"24451","null","null","null","1.2928582","-0.022830416","0.13545538"
"24454","null","null","null","1.2953016","-0.10224056","0.15805672"
"24454","-0.35559893","-0.012385368","0.6124408","null","null","null"
"24456","null","null","null","1.3179029","-0.17737478","0.18432316"
"24459","null","null","null","1.3392826","-0.23601611","0.22402823"
"24459","-0.9359844","0.15979195","-0.40000874","null","null","null"
"24461","null","null","null","1.3356175","-0.32214558","0.2509055"
"24463","null","null","null","1.3185138","-0.33497337","0.27961534"
"24464","-1.1690911","-0.47377682","0.07507366","null","null","null"
"24466","null","null","null","1.3172921","-0.39544725","0.30954686"
"24468","null","null","null","1.3282874","-0.4632513","0.3321482"
"24469","-1.0878631","-0.2837906","-0.97585714","null","null","null"
"24471","null","null","null","1.3062968","-0.44859096","0.36146885"
"24474","null","null","null","1.3062968","-0.5060106","0.3852919"
"24474","-1.0644214","-0.438097","-0.5644516","null","null","null"
"24476","null","null","null","1.2946907","-0.5463265","0.39384377"
"24478","null","null","null","1.2745328","-0.52372515","0.41705596"
"24479","-0.8080249","-0.31476688","-1.1083815","null","null","null"
"24481","null","null","null","1.269646","-0.52372515","0.44148985"
"24483","null","null","null","1.2562073","-0.53227705","0.45309594"
"24483","-0.6624696","-0.46995735","-0.6691916","null","null","null"
"24485","null","null","null","1.237882","-0.52006006","0.4885251"
"24488","null","null","null","1.2189457","-0.4931828","0.52273256"
"24488","-0.57416344","-0.29333973","-0.9429295","null","null","null"
"24491","null","null","null","1.2287192","-0.48340926","0.5392254"
"24494","null","null","null","1.2293301","-0.4620296","0.56182677"
"24494","-0.66909146","-0.45160294","-0.3559686","null","null","null"
"24496","null","null","null","1.2427688","-0.38811707","0.58381724"
"24498","null","null","null","1.2183349","-0.34352523","0.60153186"
"24498","-0.2939062","-0.1577158","-0.18818343","null","null","null"
"24501","null","null","null","1.2122264","-0.31786963","0.61313796"
"24503","null","null","null","1.1877925","-0.2500656","0.62474406"
"24503","-0.17813194","-0.3614788","0.61597395","null","null","null"
"24505","null","null","null","1.1822948","-0.22013408","0.6345176"
"24508","null","null","null","1.1743538","-0.15294088","0.64306945"
"24509","0.100423336","-0.0067157745","-0.037026525","null","null","null"
"24511","null","null","null","1.1425898","-0.081471756","0.65223217"
"24513","null","null","null","1.1059389","-0.07902836","0.63940436"
"24514","0.16329503","-0.08273125","0.8580904","null","null","null"
"24515","null","null","null","1.0796726","-0.00633754","0.62474406"
"24518","null","null","null","1.0485194","0.041308545","0.6180247"
"24518","0.52812517","0.59079933","-0.4315008","null","null","null"
"24520","null","null","null","1.033859","0.06452074","0.59542334"
"24524","null","null","null","1.0277505","0.10544751","0.5813739"
"24524","0.6320548","0.83388615","-0.03164053","null","null","null"
"24526","null","null","null","1.010036","0.13415733","0.5764871"
"24529","0.47119534","1.1337204","0.3192178","null","null","null"
"24529","null","null","null","1.0051491","0.16653223","0.5587725"
"24531","null","null","null","0.9862129","0.17630579","0.54960984"
"24533","null","null","null","0.973996","0.16714308","0.5404471"
"24534","0.20448351","1.3037615","0.45913482","null","null","null"
"24536","null","null","null","0.94467527","0.14515258","0.528841"
"24538","null","null","null","0.9422319","0.110334285","0.5233434"
"24538","-0.082262516","1.4925632","-0.3613727","null","null","null"
"24541","null","null","null","0.9184089","0.0510821","0.52578676"
"24543","null","null","null","0.93917763","0.005879405","0.5239542"
"24543","-0.4305246","1.4645777","-1.1302341","null","null","null"
"24545","null","null","null","0.96116817","-0.016111096","0.5398363"
"24548","null","null","null","0.9892671","-0.058259558","0.55632913"
"24548","-0.9524224","0.96989155","-0.16372669","null","null","null"
"24550","null","null","null","1.0149227","-0.09552124","0.56915694"
"24553","null","null","null","1.0350807","-0.09735378","0.5893149"
"24553","-1.3831079","0.53153706","0.7292421","null","null","null"
"24555","null","null","null","1.0546278","-0.08758023","0.60702944"
"24558","null","null","null","1.0723424","-0.057037864","0.6229115"
"24558","-1.4300287","0.10889053","0.77626216","null","null","null"
"24560","null","null","null","1.0753967","-0.0051158457","0.65101045"
"24562","null","null","null","1.0827267","0.052303795","0.6846071"
"24563","-1.3025656","-0.39698315","0.65072525","null","null","null"
"24565","null","null","null","1.093722","0.13049224","0.7188145"
"24567","null","null","null","1.0882244","0.21967594","0.768904"
"24568","-1.2025223","-0.94394875","0.42913342","null","null","null"
"24569","null","null","null","1.0802834","0.3082488","0.81471753"
"24573","null","null","null","1.0631796","0.39987588","0.86236364"
"24573","-1.108291","-1.5112276","0.055469513","null","null","null"
"24575","null","null","null","1.0442433","0.50433075","0.91306394"
"24577","-0.85576284","-1.8153324","-0.32711732","null","null","null"
"24578","null","null","null","1.0277505","0.61122906","0.95276904"
"24580","null","null","null","1.0063709","0.7224032","0.9820897"
"24582","-0.32206488","-1.6954241","-0.25564873","null","null","null"
"24582","null","null","null","0.9807153","0.8268581","1.0059128"
"24585","null","null","null","0.9495621","0.93070215","1.0162971"
"24588","0.43442976","-1.2108164","-0.22138786","null","null","null"
"24588","null","null","null","0.93306917","1.0363787","1.0156863"
"24591","null","null","null","0.9184089","1.1414444","1.0138538"
"24593","null","null","null","0.89886177","1.2355149","1.0010259"
"24593","1.1359426","-0.5931349","-0.0062851906","null","null","null"
"24595","null","null","null","0.87320614","1.3149251","0.97659206"
"24597","1.6703832","-0.11881447","0.6893008","null","null","null"
"24597","null","null","null","0.8561024","1.38334","0.9472714"
"24600","null","null","null","0.8335011","1.4425921","0.9112314"
"24602","2.2504282","0.57084846","0.47331905","null","null","null"
"24602","null","null","null","0.81578654","1.4816864","0.87458056"
"24604","null","null","null","0.7846333","1.4774104","0.8257128"
"24608","null","null","null","0.75164753","1.4548091","0.7670714"
"24608","2.567378","0.8934593","0.78188634","null","null","null"
"24612","null","null","null","0.7162184","1.4077739","0.6992674"
"24613","null","null","null","0.6814001","1.3332505","0.6296308"
"24613","3.2738903","1.5561042","-0.2448175","null","null","null"
"24615","null","null","null","0.6514686","1.2275739","0.55693996"
"24617","null","null","null","0.62092626","1.1029611","0.48486"
"24617","3.6931956","2.078926","-0.9095849","null","null","null"
"24620","null","null","null","0.5891622","0.96613127","0.41705596"
"24623","3.5717106","2.4143906","-1.5104983","null","null","null"
"24623","null","null","null","0.56533915","0.81708455","0.35658208"
"24625","null","null","null","0.5470137","0.6741463","0.30282754"
